phone;amount;comment
79212022604;N/A;import
79906988377;"   89397";ok
79163809226;"   11092";manual
+7 964  2749040;N/A;error
+7 986  1264735;N/A;ok
79640806928;"   97909";ok
79857047233;оплата;import
79542608888;сумма;test
+7 962  3885031;"   1825   ";test
79599604544;сумма;test
79717115302;оплата;ok
79780616423;сумма;error
" 8 800 960 19 19";6934   ;ok
79502720500;сумма;error
79473047053;оплата;import
+7 911  7615334;"   31668";test
79686103090;оплата;import
79914181720;N/A;ok
+7 968  6655717;"   98199";error
79577684580;сумма;manual
79809644772;оплата;manual
79392472518;86392   ;manual
+7 936  8501606;N/A;manual
" 8 800 658 45 17";сумма;manual
" 8 800 251 57 17";20580   ;ok
79701042320;сумма;import
+7 989  1428425;"   61642";error
79835977623;сумма;manual
79534374259;N/A;import
79403960856;89215   ;import
79495882393;оплата;manual
79677471833;"   4941";test
" 8 800 939 17 65";N/A;manual
79224182262;"   75279";test
79770517322;"   42361   ";error
79947335232;"   27474   ";error
79849734982;"   2249   ";import
+7 925  1426655;"   19770";import
79212832962;50910   ;import
79414565089;"   41937   ";manual
79758999423;оплата;test
" 8 800 956 71 14";73578   ;error
+7 944  5037705;оплата;error
79921981567;сумма;error
+7 934  9715282;оплата;test
" 8 800 910 56 53";оплата;test
79938877795;"   38807   ";import
" 8 800 245 17 37";оплата;ok
79363132346;"   39083";import
" 8 800 823 76 16";оплата;error
79693880926;оплата;error
79319341675;"   48407   ";error
" 8 800 557 68 51";сумма;manual
79139844317;"   11815";manual
+7 993  6373090;"   27043   ";ok
79191795763;сумма;import
79253962915;98867   ;manual
79928746292;сумма;test
79813527392;54810   ;import
79879975369;оплата;test
79922535929;"   35761";ok
79744914843;"   41652   ";error
" 8 800 478 84 83";сумма;ok
" 8 800 368 48 58";"   77726";manual
79251486075;"   32424   ";import
79232676893;сумма;manual
79542991774;"   58734";manual
" 8 800 300 48 14";71746   ;import
" 8 800 988 68 32";оплата;import
79837114765;оплата;ok
79422449697;"   15505   ";test
79255369622;оплата;import
" 8 800 609 31 76";"   30942";error
79413635883;N/A;test
" 8 800 182 21 50";"   13565   ";manual
+7 978  5175842;N/A;error
" 8 800 172 13 58";15570   ;manual
" 8 800 884 50 37";89943   ;import
+7 929  4979864;сумма;test
" 8 800 739 70 53";68135   ;ok
79728498647;сумма;ok
79749495921;оплата;error
" 8 800 451 54 37";N/A;error
" 8 800 855 69 13";оплата;ok
79734305691;сумма;error
79117186788;N/A;test
79602710410;оплата;manual
79546089807;N/A;error
79468320942;сумма;ok
" 8 800 369 92 78";оплата;ok
" 8 800 453 32 64";оплата;import
79273143776;N/A;ok
79570980331;"   25286   ";error
79489073667;N/A;error
79677070055;сумма;import
+7 940  7093047;N/A;ok
79947411766;N/A;error
" 8 800 576 98 59";оплата;import
+7 967  6253059;"   21117   ";test
79955459623;"   40652";manual
" 8 800 852 26 65";"   98044";ok
79880779447;96609   ;import
79056597751;"   22379";manual
79896195028;оплата;import
79816674596;"   9320";test
" 8 800 930 69 31";N/A;manual
+7 912  2097831;"   38581   ";manual
79845525911;"   88258";manual
79715329346;"   22603   ";import
+7 998  2942307;сумма;error
79778775046;оплата;ok
+7 987  7809518;41913   ;manual
79797776426;оплата;error
79362118661;"   5067   ";error
79607283289;85521   ;error
79295656385;"   49237   ";manual
79624786610;N/A;import
+7 988  6145809;27714   ;error
+7 982  2887067;84402   ;manual
79249466810;сумма;error
79504448264;N/A;import
+7 945  5293499;сумма;manual
79280469409;оплата;manual
+7 977  9425062;сумма;error
+7 924  1030348;"   6708";ok
" 8 800 736 74 36";"   13504   ";import
" 8 800 557 99 98";"   26781   ";manual
79899250875;N/A;manual
79668071868;сумма;error
79890071765;сумма;error
" 8 800 466 49 77";9222   ;test
79708499248;N/A;manual
+7 943  8030558;сумма;ok
79650313456;35627   ;manual
79772171933;"   9072";manual
" 8 800 816 11 72";"   25832   ";test
79609323441;оплата;error
79960175267;N/A;import
" 8 800 116 28 38";"   69259";manual
79853004514;оплата;error
79998839425;N/A;import
79793732695;N/A;import
79193952755;465   ;test
" 8 800 427 93 51";оплата;manual
" 8 800 721 87 99";"   10934";test
" 8 800 389 14 28";"   41443   ";test
79138680294;"   99460";error
79323777782;"   74489";test
79455208166;"   38072   ";manual
79447987898;98068   ;test
79557638997;71936   ;test
79148396119;оплата;test
" 8 800 936 16 33";"   21437";import
79838472766;оплата;manual
79786329691;оплата;error
79524572228;45685   ;import
+7 925  1378178;оплата;manual
79145648721;оплата;test
+7 934  4663178;"   33906   ";manual
+7 966  5694955;8147   ;manual
79144866819;52660   ;ok
79502795168;N/A;manual
79132165435;"   52093";test
+7 970  9410722;"   26544   ";ok
+7 937  4381048;оплата;ok
79824135133;"   95817";manual
+7 970  2439303;N/A;ok
79596301879;84647   ;manual
79758361511;"   49234   ";test
79834396621;"   4295";manual
79646639848;N/A;ok
79676175068;сумма;error
79551256161;2969   ;error
79336139934;"   86983";manual
79465171005;"   43902   ";error
79626382023;53353   ;import
79129987514;27621   ;ok
79997113940;"   67777";error
79353029645;оплата;import
79557082793;N/A;ok
79378642376;"   48820";error
79129034463;"   47827   ";error
79267772953;оплата;test
79182224895;"   15194   ";manual
79684599092;82250   ;manual
+7 978  3238000;N/A;manual
+7 933  5698421;N/A;ok
79995996735;"   52931";import
" 8 800 608 94 20";"   36902   ";ok
+7 988  3301588;21899   ;test
79047878781;"   30913   ";manual
79381488987;63310   ;test
79442244955;"   25724";import
+7 967  9104398;оплата;ok
79676925292;"   12777";import
" 8 800 750 24 21";сумма;manual
79741471425;сумма;ok
79353795991;"   255";test
79233687186;сумма;error
+7 963  7620434;оплата;error
+7 937  1324535;"   7273";ok
79198718395;"   55509";test
79941137520;"   33147   ";ok
79804938049;"   30598   ";manual
+7 981  6500400;"   26342   ";error
" 8 800 896 55 91";сумма;ok
79001246484;"   29818";manual
+7 984  3303471;сумма;import
79058168799;"   2580   ";manual
79193817594;сумма;error
" 8 800 955 34 73";сумма;import
79853902437;"   2529   ";ok
79862791776;"   21304   ";import
" 8 800 639 45 87";"   81300";test
" 8 800 982 59 79";64072   ;error
79795684186;сумма;ok
79740872251;"   37855   ";error
" 8 800 181 42 90";66556   ;import
+7 919  9493235;81881   ;error
79623844190;N/A;ok
79829957895;58889   ;import
+7 991  4988841;сумма;manual
" 8 800 695 82 80";N/A;manual
79376240746;56264   ;manual
79075904702;"   46205";error
+7 939  6641884;15565   ;manual
+7 933  6152599;оплата;ok
79522839577;"   15658   ";error
79512093955;"   9573";test
" 8 800 145 31 59";41093   ;manual
+7 956  7285128;35436   ;manual
79724865150;"   25429   ";manual
79196438255;N/A;import
79177524466;оплата;import
+7 927  7226816;сумма;test
79538559841;сумма;test
79502357963;сумма;error
79348638970;N/A;ok
79593519938;"   40015   ";manual
79630375016;N/A;import
" 8 800 260 26 95";N/A;import
79216668955;"   14845";error
79896529347;N/A;error
" 8 800 457 22 16";"   81615";test
+7 913  9985468;94359   ;ok
79856769730;"   37375";test
79997385403;оплата;ok
+7 986  2123496;"   49026   ";manual
+7 932  4681962;"   17383   ";manual
+7 991  6996607;N/A;ok
+7 910  3423944;59637   ;test
" 8 800 344 45 13";N/A;test
+7 947  5837546;сумма;import
79244814725;"   64616";ok
+7 915  4627315;сумма;error
79925100834;оплата;ok
" 8 800 986 63 76";оплата;ok
79684406575;"   48865   ";error
+7 910  9072499;"   97634";manual
+7 936  9055892;"   68732";error
" 8 800 748 97 29";оплата;manual
79641398166;"   82563";manual
79236626332;оплата;import
79443049051;"   50494";test
79741716783;"   95590";ok
79251497829;сумма;manual
79923262050;сумма;ok
79788729102;сумма;test
79424904877;49723   ;error
79311584019;оплата;manual
79072632169;сумма;error
79733985735;оплата;manual
79304386205;"   38934";test
" 8 800 496 16 60";N/A;manual
79337822457;"   8653";manual
79150281696;"   56282";ok
79586725575;"   14354";error
79736216292;"   52643";import
79685512128;N/A;ok
" 8 800 721 72 12";N/A;manual
79342103932;"   5182   ";ok
+7 969  2610397;"   95560";import
" 8 800 139 73 20";"   16486";test
" 8 800 283 91 21";сумма;test
79691749006;22388   ;ok
+7 990  8842801;N/A;import
" 8 800 957 35 45";N/A;import
79154731459;N/A;manual
79039467846;N/A;test
+7 983  7121274;"   34119   ";test
79907384299;N/A;manual
79042829398;17470   ;test
+7 926  1042139;оплата;test
" 8 800 652 18 79";"   18065";test
" 8 800 659 41 74";"   21531   ";manual
79692930051;оплата;import
79896519811;оплата;error
" 8 800 553 31 13";N/A;manual
" 8 800 861 33 60";сумма;error
79873289927;N/A;import
79873492939;N/A;ok
79922313656;"   14797   ";ok
79059074264;"   71525";ok
" 8 800 227 32 62";оплата;ok
79668496808;сумма;import
79054923925;"   31182   ";manual
79742328395;8151   ;ok
79842237045;N/A;manual
79972246576;"   98514";manual
" 8 800 597 45 11";"   43558";import
79766342382;N/A;error
79777969756;оплата;ok
79566229215;сумма;error
" 8 800 792 43 42";N/A;error
79164997736;сумма;test
79171908232;N/A;test
+7 951  4321321;96459   ;import
79956903548;5295   ;error
79101614642;"   44807";manual
79534991008;"   35434   ";error
79234068692;"   12886";ok
79927867622;"   17301   ";error
79583935930;сумма;test
79914418990;44708   ;error
" 8 800 208 74 35";N/A;import
79058329800;N/A;test
79127589224;"   23493";manual
79801943210;"   30177   ";manual
+7 922  1900404;59366   ;import
+7 972  7578983;"   44691   ";ok
+7 916  7359108;оплата;error
79173118243;"   2480";import
79363204158;N/A;error
79244137696;44093   ;manual
79910060807;75687   ;ok
+7 955  8329583;оплата;error
+7 967  3451642;"   76548";ok
79695127662;N/A;test
79521247430;оплата;error
79881450761;сумма;ok
79939909465;47932   ;ok
79684154228;"   12881   ";manual
79528728952;оплата;import
79967535312;"   13942   ";error
79208054321;"   17577   ";test
79370263862;оплата;test
" 8 800 444 83 23";76667   ;error
79537894987;оплата;manual
79410630200;"   23721   ";import
79129853384;"   16506";error
79753925557;44006   ;error
79114376370;"   75945";manual
+7 969  6666728;"   19143   ";error
79981843939;сумма;test
+7 970  6910278;оплата;manual
79444585922;N/A;ok
79854314138;оплата;ok
+7 921  7982292;сумма;error
79634784544;N/A;import
79226307063;"   21706   ";test
" 8 800 659 14 96";оплата;manual
79389258756;31728   ;manual
79730114086;N/A;error
79344094473;12361   ;manual
79816277056;"   21949   ";import
" 8 800 463 78 19";"   46972   ";ok
+7 918  8508131;N/A;manual
79777674078;"   56804";manual
79740800355;сумма;test
79121147135;"   84153";manual
79725663417;"   19866";manual
+7 930  6730489;N/A;manual
79782402161;N/A;ok
79203446393;сумма;test
" 8 800 615 45 42";"   4161   ";manual
79506067999;сумма;manual
" 8 800 745 51 22";оплата;manual
79395367192;N/A;error
+7 948  8732795;"   12908   ";test
+7 959  3031027;оплата;manual
+7 940  7975948;N/A;error
" 8 800 804 58 39";"   45466   ";test
+7 998  3797854;34151   ;test
+7 982  5670160;N/A;test
+7 959  1879524;64759   ;manual
+7 949  5642081;"   59171";manual
+7 982  3489445;сумма;test
79909736182;"   90671";test
79282222115;N/A;manual
79150944820;оплата;manual
79308130959;8196   ;manual
79166504680;сумма;ok
79251695320;N/A;manual
79441705060;N/A;error
79481859440;"   1992";error
79169354186;31151   ;ok
" 8 800 666 37 19";"   21282   ";test
79182112371;оплата;import
79236587217;48078   ;test
" 8 800 348 86 39";N/A;manual
" 8 800 573 47 62";"   45998   ";import
79666245056;сумма;ok
" 8 800 889 90 53";N/A;import
" 8 800 480 86 16";сумма;test
79394649393;"   34018   ";test
+7 980  9575276;оплата;import
79921945308;оплата;error
79733176567;"   3776   ";ok
79841299669;"   20379   ";error
79365734646;N/A;test
79777865587;"   13378";import
+7 935  5378851;"   70315";ok
79989397040;N/A;error
79104816523;сумма;test
" 8 800 443 22 86";сумма;test
79654776984;оплата;ok
" 8 800 576 68 24";"   43643   ";ok
" 8 800 642 83 99";"   89751";ok
+7 922  9724018;оплата;error
79262573305;"   39415   ";manual
+7 917  9248097;сумма;ok
79883669914;оплата;import
79553981502;84493   ;ok
" 8 800 508 72 53";77215   ;error
+7 973  7081361;"   49947   ";test
" 8 800 106 45 90";сумма;error
79712909547;сумма;test
+7 933  7503006;сумма;ok
79172782191;"   17938   ";error
79705275493;сумма;manual
79277922511;N/A;ok
" 8 800 798 50 64";оплата;ok
79689461399;"   83081";import
79506422058;"   55343";test
79122254926;"   3165   ";import
" 8 800 989 91 79";55440   ;manual
79495968542;сумма;ok
79764393483;N/A;manual
+7 967  9969468;"   44477   ";test
" 8 800 973 97 31";"   49528   ";test
79180094701;21607   ;test
79142837697;"   15698   ";error
" 8 800 661 19 40";оплата;error
79906219134;"   8778   ";error
" 8 800 871 29 86";"   37711";error
+7 944  6286663;сумма;error
" 8 800 573 10 51";N/A;test
79749784815;50947   ;error
" 8 800 754 51 42";"   24295";test
+7 959  6743236;44404   ;ok
79679037661;14827   ;manual
+7 972  3506795;сумма;test
" 8 800 999 95 41";57176   ;import
79199429548;сумма;error
" 8 800 915 47 77";N/A;error
+7 939  9845948;"   34669   ";test
" 8 800 767 18 48";"   9433";ok
+7 974  9681651;66477   ;import
79475244628;N/A;test
+7 997  6342629;N/A;error
79336924025;сумма;error
79423003526;82236   ;test
" 8 800 645 48 85";N/A;ok
79494614545;"   35460";test
79358317794;"   2941";manual
79229691988;оплата;test
79619131592;N/A;manual
79364774740;"   86411";test
" 8 800 780 21 88";N/A;error
+7 926  6038338;"   10853   ";test
+7 920  7169447;сумма;test
+7 954  4064273;"   29081   ";import
79792124279;"   53879";error
79127092772;N/A;error
79201637371;N/A;import
+7 914  7729455;9796   ;import
+7 981  6229693;сумма;test
79355721223;N/A;error
79877852562;"   17134   ";import
79119173174;N/A;test
" 8 800 858 15 25";82672   ;error
+7 946  8888193;N/A;manual
79771387304;47675   ;test
79116768494;"   65985";error
" 8 800 100 57 63";оплата;ok
79559353650;78426   ;ok
79613299330;сумма;error
" 8 800 369 34 73";оплата;test
79059438398;"   8704";ok
+7 912  1665979;"   20539   ";test
79781865998;"   12230";error
79210449915;сумма;error
79690503292;сумма;error
" 8 800 771 57 89";N/A;ok
79741580831;"   46781   ";test
+7 915  9625929;"   12221   ";manual
" 8 800 562 14 82";оплата;import
" 8 800 711 39 70";"   90423";ok
+7 925  3135018;65615   ;import
79189602912;"   29373";ok
79590644188;N/A;error
79766126153;16735   ;import
79115854989;"   73060";ok
79714954847;"   37471   ";error
79574841593;"   81638";error
79311410025;"   48363   ";test
" 8 800 869 22 35";оплата;manual
79591952194;"   13485   ";ok
79222844348;"   21713";ok
79410376697;сумма;manual
79189813971;"   73010";error
79436732119;"   7513   ";error
79422118888;N/A;error
79951394508;44017   ;error
79581643931;оплата;ok
79330491072;"   62116";error
79968806642;оплата;manual
79476751924;N/A;import
79071009637;N/A;ok
+7 911  2832959;"   3066   ";ok
79705541873;оплата;ok
79360878973;27392   ;test
79579188146;"   95367";test
+7 971  6414067;N/A;test
79747413733;N/A;ok
79840484570;оплата;test
79549498982;"   19707   ";manual
79917064634;"   74554";import
" 8 800 201 78 84";сумма;ok
" 8 800 879 67 96";оплата;ok
" 8 800 466 82 14";оплата;ok
79147459839;"   58425";error
79502285797;сумма;ok
79759766696;"   40782   ";ok
" 8 800 453 38 96";"   53081";import
79433816029;"   26503";manual
" 8 800 775 48 29";сумма;test
" 8 800 565 74 63";37990   ;error
" 8 800 525 31 50";оплата;manual
+7 980  7685294;оплата;manual
79894453221;сумма;ok
79174765264;78884   ;manual
+7 985  9408750;"   23715   ";import
79532541035;N/A;test
+7 987  4295114;сумма;test
+7 984  2585886;"   26838   ";test
+7 979  2993132;"   2581   ";test
" 8 800 135 55 61";4650   ;manual
79732914448;N/A;error
79259140695;"   95985";import
79850382045;"   10605   ";manual
" 8 800 907 65 26";оплата;import
79470527045;29198   ;manual
79947018521;76054   ;import
79485635278;N/A;manual
79167904068;N/A;error
79781204740;оплата;ok
79906849232;53759   ;manual
+7 960  9739376;"   98320";manual
79352491467;N/A;import
79390855437;оплата;test
79862864709;"   44119";manual
79655166528;оплата;error
" 8 800 556 69 57";"   92905";error
79457061886;"   7112";test
+7 930  8541891;"   14870   ";test
79646864389;оплата;ok
" 8 800 262 50 41";N/A;error
79490151531;N/A;import
79257459616;73368   ;test
79753128663;оплата;test
+7 992  6484409;"   20211";test
+7 944  3215123;сумма;import
79597267030;"   59817";ok
79732059856;"   31407   ";manual
79370641377;оплата;test
+7 949  9578856;оплата;manual
79284542288;N/A;manual
" 8 800 218 36 63";"   41874   ";manual
79923354522;70117   ;manual
79657709379;48896   ;import
79788052838;75839   ;import
79870741841;N/A;manual
79174567631;оплата;import
+7 917  9636750;"   11497";ok
" 8 800 857 99 26";"   15591";error
" 8 800 718 63 39";"   14807   ";error
" 8 800 741 94 82";"   23705   ";error
79616193390;"   14494   ";ok
" 8 800 406 53 20";13334   ;ok
79817356383;60158   ;manual
79422622323;сумма;ok
79588635477;оплата;manual
79918538840;оплата;manual
" 8 800 840 53 27";оплата;test
79119819197;оплата;ok
79789930667;"   45053";import
" 8 800 749 80 93";сумма;manual
79685196498;оплата;test
79995947498;сумма;import
79293743919;"   7828   ";import
79427698238;оплата;import
79674300766;74737   ;ok
+7 913  3923310;"   47494   ";import
+7 948  3127117;"   34124";import
79258198803;"   23725   ";error
+7 988  5632670;14917   ;test
79852269648;сумма;error
79534070827;"   1603   ";manual
79308915247;сумма;import
+7 986  3972535;сумма;import
79392828905;оплата;error
79997308770;"   834";test
+7 967  7308162;"   63684";manual
79429539550;23545   ;test
+7 940  2312753;"   36279";import
79192631052;87251   ;manual
" 8 800 859 76 84";"   93590";test
+7 969  3502428;"   46556   ";test
79489187625;сумма;import
" 8 800 847 96 23";"   26862   ";import
+7 922  8012252;сумма;test
" 8 800 162 35 92";сумма;error
+7 915  3934774;9852   ;ok
79101774868;"   29187";manual
+7 979  4445527;оплата;test
79082340219;"   43253";error
79768589478;"   49657";ok
79146262223;"   26160   ";test
+7 986  6048516;N/A;error
79158081772;"   39859   ";test
79507748767;35570   ;ok
79101964091;N/A;error
" 8 800 516 46 61";"   35686   ";ok
+7 991  5840368;оплата;error
79968209534;"   20593   ";manual
79955203847;85556   ;import
+7 960  3283720;оплата;manual
79745711792;сумма;error
" 8 800 755 18 72";N/A;ok
+7 963  4254119;оплата;manual
79889858434;13718   ;import
79695014641;48028   ;error
79804404885;"   73682";test
79282382394;сумма;manual
79847538334;оплата;import
79761221732;оплата;manual
79566776995;"   44224   ";import
" 8 800 754 82 94";78587   ;ok
79026410939;сумма;error
" 8 800 703 56 18";N/A;error
79147377840;49345   ;test
+7 987  2833764;55187   ;error
" 8 800 704 74 36";89493   ;import
79141055196;оплата;error
" 8 800 151 18 65";12758   ;error
79528471557;N/A;ok
79101693456;N/A;ok
" 8 800 550 75 33";"   81777";test
+7 947  5818327;сумма;error
79796453482;34820   ;ok
" 8 800 831 36 33";"   41071   ";test
" 8 800 940 14 13";оплата;test
79261806260;N/A;manual
" 8 800 419 41 52";оплата;test
" 8 800 698 59 92";86034   ;manual
79285509146;"   4128";ok
+7 967  8717215;оплата;error
+7 993  2264047;68922   ;manual
79617277210;"   35199";import
79722301260;"   67879";manual
79163775849;оплата;import
79975241527;оплата;test
79436436722;"   14106";error
+7 997  3422062;"   30647   ";test
79154527385;N/A;import
+7 942  1351370;"   4913   ";test
79875977265;N/A;ok
+7 959  9785704;N/A;import
+7 982  4003047;"   27452";error
79164883887;85187   ;ok
79945594536;N/A;manual
79845278474;N/A;manual
" 8 800 291 99 84";сумма;manual
+7 912  4111065;"   9739   ";import
" 8 800 526 34 27";оплата;import
79184964083;"   33007   ";import
79118122719;N/A;ok
" 8 800 654 22 80";82380   ;manual
" 8 800 931 32 11";"   23928   ";import
79819212519;"   44315   ";error
79205923102;N/A;import
79162996374;сумма;test
79526316732;80827   ;ok
" 8 800 927 85 17";"   70407";error
79241979581;сумма;ok
79311929572;сумма;import
79324745175;оплата;error
" 8 800 567 74 81";"   20004   ";test
79188923560;сумма;manual
79728225907;сумма;test
79977107575;N/A;error
+7 947  3961118;N/A;ok
79195908883;N/A;ok
79107891030;сумма;import
+7 962  2848231;80009   ;test
79585417440;"   31954   ";import
79864646027;N/A;test
79276225538;"   2490   ";import
+7 969  7979866;"   36639";test
79234549199;сумма;error
79930726980;сумма;test
+7 959  5355064;N/A;import
" 8 800 508 85 36";N/A;error
79858921337;"   79989";error
" 8 800 869 47 81";56754   ;ok
79242933774;"   31266   ";ok
79344523375;"   16686   ";ok
+7 944  4447665;"   15909   ";error
79905693199;оплата;ok
" 8 800 201 46 70";"   59713";test
79648862922;"   73967";ok
" 8 800 329 58 99";"   37836   ";import
79993342655;сумма;import
79342031186;оплата;import
+7 919  4531096;"   23915   ";error
" 8 800 628 70 14";N/A;manual
79816628934;N/A;ok
" 8 800 298 96 83";"   18525   ";error
" 8 800 356 41 45";сумма;test
79999194968;800   ;manual
79966960224;"   24741";error
79679538198;"   24462   ";manual
79697580544;оплата;ok
" 8 800 169 34 58";сумма;ok
79950385582;сумма;ok
79800851750;сумма;error
79100308963;54515   ;manual
" 8 800 295 74 31";"   22733   ";manual
" 8 800 257 55 48";"   23184";manual
+7 999  5431759;32372   ;ok
79508052480;N/A;import
+7 976  9026789;N/A;test
79286050486;сумма;manual
+7 976  9786933;"   38328   ";manual
+7 925  3292252;"   84781";manual
+7 963  6660616;N/A;test
79913161705;оплата;import
79994085517;оплата;test
+7 932  6166651;N/A;import
79236396649;49426   ;test
+7 945  8325815;"   83256";ok
" 8 800 593 61 67";сумма;manual
79444298374;"   18281   ";test
" 8 800 840 40 88";оплата;test
+7 934  5875420;оплата;manual
79457428247;"   39853";ok
" 8 800 978 49 92";"   24734   ";manual
79112394972;"   33565   ";manual
79358457899;53092   ;ok
79343112477;оплата;error
+7 991  4573942;N/A;error
79943945724;"   4262   ";manual
" 8 800 675 43 65";оплата;error
" 8 800 329 48 12";сумма;test
79983663416;47717   ;manual
79987323824;N/A;import
+7 965  2540672;"   47876   ";import
" 8 800 818 53 77";"   86843";import
79109171168;сумма;error
79733206023;"   85378";import
79905083932;"   14205";test
79595927152;"   45799   ";ok
79526438923;"   70856";ok
79756162700;"   43709   ";error
79800576723;"   51172";ok
79637607122;98613   ;ok
" 8 800 331 19 28";"   26567   ";import
+7 990  7950557;оплата;import
+7 994  8306852;"   69273";error
" 8 800 657 11 84";30582   ;manual
79157206662;"   33302";error
+7 988  9872185;оплата;import
79466926894;сумма;error
79149564878;сумма;test
79533335648;N/A;error
" 8 800 866 64 75";сумма;ok
" 8 800 613 81 89";сумма;ok
79877091626;сумма;manual
79795114430;"   41297   ";ok
79348943896;сумма;import
79898934450;N/A;import
79817003162;89952   ;error
79629890926;24840   ;error
+7 997  1796850;N/A;ok
+7 934  6141948;"   28527   ";import
79338975749;сумма;import
79745294822;оплата;error
79462407699;"   7525   ";ok
79511113616;оплата;import
+7 989  7172120;сумма;error
79816177772;сумма;import
79661804696;"   25786   ";import
79335639158;N/A;manual
79246330744;"   36925   ";test
" 8 800 444 29 65";13618   ;test
+7 989  9437242;"   9079";ok
79523637861;N/A;ok
79601673581;"   32190   ";import
79392389722;оплата;test
79389674156;"   36846   ";manual
79381079659;оплата;ok
79917245531;сумма;manual
79139751906;N/A;import
79580777228;"   12137";test
79165413659;63116   ;import
79361520743;сумма;test
+7 987  1963955;"   37339";error
79342272830;4939   ;error
79989546551;сумма;import
79475413489;"   46049   ";test
79703894811;оплата;manual
79821414610;N/A;import
+7 970  2783551;80636   ;import
79463398877;"   5685   ";import
" 8 800 748 27 27";сумма;error
" 8 800 481 55 82";"   47272   ";manual
+7 968  4426608;"   74294";ok
79986977866;сумма;ok
+7 961  5993677;27353   ;test
79321970046;оплата;error
" 8 800 301 95 15";42322   ;error
+7 951  5869381;81242   ;import
79202104894;N/A;import
+7 952  4653282;N/A;manual
" 8 800 305 70 26";оплата;ok
79231245710;"   39875";ok
79570484608;38292   ;import
" 8 800 133 58 87";"   18448   ";import
79599064092;"   57923";test
79773604702;"   2209   ";manual
79412206777;77585   ;test
+7 919  8733457;"   7094   ";error
79501438099;сумма;ok
+7 956  7131292;оплата;manual
79127406736;"   35408";manual
" 8 800 901 52 12";75803   ;manual
" 8 800 419 18 79";30376   ;ok
79884760395;сумма;import
79337984968;"   57577";error
79792812783;71359   ;manual
79627144638;N/A;ok
" 8 800 330 89 98";28762   ;test
" 8 800 547 29 25";сумма;manual
+7 942  2632590;"   18343   ";import
79181044897;"   17097   ";manual
79426878444;69280   ;error
79170107314;"   93116";test
79661237125;N/A;ok
79662487637;"   26130";test
79451373989;N/A;test
" 8 800 582 83 13";N/A;ok
79172802851;N/A;test
79382995738;N/A;ok
+7 967  5486375;оплата;error
79801843028;48159   ;error
79467663087;"   10381   ";manual
79699367701;69819   ;manual
+7 917  1170970;54511   ;ok
+7 952  2988091;"   50336";manual
79223903468;оплата;test
+7 920  1064924;13543   ;import
79252735084;N/A;import
79186368536;оплата;manual
" 8 800 528 78 51";85302   ;error
79152104314;"   49904";error
79224240308;оплата;error
79464867493;86131   ;ok
79681943880;"   41414   ";error
" 8 800 967 69 40";оплата;import
79996126069;оплата;test
79810057669;"   11149   ";import
79846802695;"   41256   ";test
79097224726;70478   ;ok
79357605255;"   20694   ";ok
79726959273;сумма;test
79917845041;38158   ;manual
79949481247;N/A;test
79791718157;оплата;import
79166245453;"   1143   ";ok
79906067249;97976   ;import
79208654666;сумма;ok
" 8 800 892 82 73";"   73094";test
79933832075;"   48300   ";manual
79114367150;сумма;error
79501278447;оплата;ok
79756038019;оплата;ok
" 8 800 310 35 13";"   59011";import
79700520553;"   70290";manual
79942205877;69799   ;ok
79395044611;оплата;ok
79077060541;N/A;test
79403317748;N/A;manual
79151364131;48481   ;error
79523030074;оплата;error
" 8 800 179 55 93";83694   ;error
" 8 800 723 34 58";N/A;ok
79642021861;оплата;import
79515926400;23124   ;manual
79815948147;N/A;manual
79878025302;45894   ;ok
79184597863;сумма;ok
79761623370;сумма;error
" 8 800 658 61 95";"   90608";import
+7 937  5489149;"   49610   ";manual
79575264464;оплата;test
" 8 800 346 60 73";14203   ;manual
79436505846;сумма;test
79707957045;3682   ;manual
79129581370;91594   ;manual
+7 977  2934622;сумма;manual
79125225857;оплата;test
79958786788;"   53689";error
" 8 800 811 52 11";90775   ;ok
79682036065;11023   ;manual
+7 971  3687720;"   42254";manual
+7 924  7324909;оплата;import
79909643434;оплата;error
" 8 800 113 78 92";61212   ;error
79001286248;41550   ;ok
79891223710;оплата;import
79687303080;сумма;test
" 8 800 176 96 79";сумма;manual
79284742410;59317   ;manual
79225020995;N/A;manual
+7 979  5884915;оплата;manual
79729779710;"   36579   ";manual
79999663309;сумма;manual
79643261219;сумма;test
+7 995  1928716;N/A;manual
79555925298;91350   ;ok
79623637330;сумма;manual
79963602577;"   9631   ";test
79376117772;сумма;error
79462556479;"   64420";error
+7 974  9297044;оплата;import
" 8 800 533 27 51";N/A;manual
79375483422;"   46192   ";ok
79832873866;сумма;error
+7 982  7631456;"   35380   ";ok
" 8 800 181 66 86";N/A;test
" 8 800 493 65 80";N/A;manual
79952188402;сумма;ok
79729143364;"   52394";import
+7 996  7911462;N/A;test
" 8 800 888 86 74";N/A;error
79781813248;сумма;error
79954171072;"   10681   ";import
79932944535;"   2598   ";error
79341510188;38700   ;ok
+7 959  2705950;"   23077";error
79398740801;"   49365";error
+7 976  7546047;35947   ;ok
" 8 800 778 65 93";"   82469";import
79629981055;"   44139";manual
+7 985  4954012;оплата;error
79292296875;оплата;test
" 8 800 213 36 96";"   30268   ";manual
+7 910  4472897;"   21681   ";error
79517049954;сумма;ok
79004626875;оплата;import
+7 996  1102096;52060   ;ok
79312433432;90337   ;import
79452390997;17107   ;manual
79778942647;N/A;manual
