phone,amount,comment
8 959 223 46 29,N/A,test
79754489693,сумма,test
  89194353539 ,   35931   ,manual
 8 800 931 20 28,оплата,import
79815924089,23846   ,manual
79336780608,сумма,import
 8 800 694 68 68,   3506,import
8 955 674 78 66,оплата,ok
+7 943  3998714,оплата,import
+7 916  9166572,   33129,manual
8 973 623 57 35,сумма,import
79115163237,   90183,ok
 8 800 634 48 44,   5540,manual
+7 982  7055087,оплата,ok
79762751921,оплата,ok
79184285522,сумма,ok
8 910 843 24 55,сумма,ok
8 917 493 80 25,   2275   ,error
 8 800 462 88 24,   38088   ,ok
  89614325199 ,   37905,ok
79959468286,сумма,test
  89608858296 ,46062   ,import
  89692111710 ,   99329,manual
+7 938  5081987,сумма,test
8 960 780 71 77,сумма,manual
  89589833471 ,   3763   ,ok
8 942 375 32 40,38736   ,import
+7 976  9831417,сумма,manual
8 915 424 18 81,сумма,ok
79475261633,сумма,ok
  89299233500 ,26916   ,ok
 8 800 974 23 67,   68183,import
  89715447167 ,оплата,import
  89299760556 ,31308   ,import
79845019060,   12986   ,manual
 8 800 276 70 70,76022   ,error
79372448075,   35463   ,ok
  89970439297 ,   62254,manual
+7 941  8881634,сумма,ok
 8 800 633 39 81,   84771,error
+7 947  9381868,оплата,ok
79581995707,   8817   ,ok
+7 935  5341337,84480   ,error
  89581949919 ,   96397,error
 8 800 300 48 37,   47385   ,manual
+7 973  4897412,   18684   ,test
79314863751,оплата,manual
  89191652658 ,80058   ,test
79282286068,сумма,test
+7 912  1911914,оплата,error
 8 800 663 78 17,   36749   ,test
+7 965  1009327,37346   ,ok
 8 800 217 76 32,   23884   ,test
79940471341,   25486,test
+7 963  9749236,79311   ,error
8 982 885 92 58,сумма,test
  89918441475 ,N/A,ok
79174534432,оплата,import
  89222154904 ,N/A,ok
 8 800 408 67 22,оплата,manual
8 999 295 56 40,   46559,manual
8 941 504 62 95,N/A,ok
+7 925  6957666,   6141   ,test
+7 982  4969978,оплата,test
8 927 961 36 40,   61320,manual
+7 954  9407179,оплата,test
  89551139043 ,44528   ,ok
+7 957  3534414,   10541   ,error
79415675613,оплата,test
  89619174119 ,   27638   ,error
79926033340,   26946   ,error
+7 960  6935450,   40148   ,ok
8 924 749 44 26,сумма,manual
 8 800 705 43 99,71570   ,manual
79891735660,1946   ,import
+7 961  7637438,   38010   ,test
  89612356144 ,оплата,manual
+7 934  9789085,оплата,test
 8 800 442 61 17,91181   ,import
  89069942372 ,53018   ,error
 8 800 402 48 97,оплата,manual
 8 800 266 83 44,сумма,error
8 994 300 41 21,N/A,test
79629008749,N/A,error
79795447459,22285   ,test
  89838266214 ,сумма,ok
79746480856,сумма,import
+7 960  1537916,N/A,test
  89023495569 ,   17051   ,import
79621905373,N/A,error
79909129193,   89411,manual
+7 922  3392782,N/A,manual
+7 926  7784721,   1236   ,manual
  89772727857 ,40896   ,import
8 978 572 93 69,N/A,test
8 925 861 36 16,   3181,error
+7 995  7184803,оплата,error
8 911 567 86 74,42542   ,import
 8 800 649 17 27,N/A,ok
+7 963  4736136,N/A,test
  89702075969 ,N/A,test
  89338892207 ,57348   ,manual
8 916 266 70 51,сумма,error
 8 800 231 73 87,сумма,ok
8 956 121 76 39,   81453,ok
8 917 830 30 69,сумма,manual
79545057304,20642   ,ok
 8 800 629 41 90,N/A,ok
  89719100493 ,N/A,error
79176217287,65859   ,error
8 920 116 82 37,   88401,import
  89251584562 ,оплата,test
79584959503,оплата,manual
79938659786,   2331,ok
 8 800 207 78 88,   37873   ,import
8 932 317 38 86,оплата,ok
 8 800 357 84 94,   51620,manual
  89320446381 ,   26394   ,test
+7 992  6163113,   73235,manual
 8 800 569 24 40,оплата,test
 8 800 459 45 58,   47568   ,import
 8 800 253 42 52,   45601,manual
 8 800 648 64 53,   43247,test
 8 800 718 77 10,   41916   ,ok
  89212022604 ,N/A,import
8 990 698 83 77,   89397,ok
79163809226,   11092,manual
+7 964  2749040,N/A,error
+7 986  1264735,N/A,ok
79640806928,   97909,ok
  89857047233 ,оплата,import
8 954 260 88 88,сумма,test
+7 962  3885031,   1825   ,test
79599604544,сумма,test
79717115302,оплата,ok
79780616423,сумма,error
 8 800 960 19 19,6934   ,ok
  89502720500 ,сумма,error
79473047053,оплата,import
+7 911  7615334,   31668,test
8 968 610 30 90,оплата,import
  89914181720 ,N/A,ok
+7 968  6655717,   98199,error
8 957 768 45 80,сумма,manual
79809644772,оплата,manual
8 939 247 25 18,86392   ,manual
+7 936  8501606,N/A,manual
 8 800 658 45 17,сумма,manual
 8 800 251 57 17,20580   ,ok
8 970 104 23 20,сумма,import
+7 989  1428425,   61642,error
79835977623,сумма,manual
79534374259,N/A,import
  89403960856 ,89215   ,import
8 949 588 23 93,оплата,manual
8 967 747 18 33,   4941,test
 8 800 939 17 65,N/A,manual
8 922 418 22 62,   75279,test
79770517322,   42361   ,error
79947335232,   27474   ,error
8 984 973 49 82,   2249   ,import
+7 925  1426655,   19770,import
8 921 283 29 62,50910   ,import
79414565089,   41937   ,manual
79758999423,оплата,test
 8 800 956 71 14,73578   ,error
+7 944  5037705,оплата,error
79921981567,сумма,error
+7 934  9715282,оплата,test
 8 800 910 56 53,оплата,test
79938877795,   38807   ,import
 8 800 245 17 37,оплата,ok
8 936 313 23 46,   39083,import
 8 800 823 76 16,оплата,error
79693880926,оплата,error
79319341675,   48407   ,error
 8 800 557 68 51,сумма,manual
  89139844317 ,   11815,manual
+7 993  6373090,   27043   ,ok
8 919 179 57 63,сумма,import
8 925 396 29 15,98867   ,manual
8 992 874 62 92,сумма,test
  89813527392 ,54810   ,import
  89879975369 ,оплата,test
  89922535929 ,   35761,ok
79744914843,   41652   ,error
 8 800 478 84 83,сумма,ok
 8 800 368 48 58,   77726,manual
  89251486075 ,   32424   ,import
8 923 267 68 93,сумма,manual
79542991774,   58734,manual
 8 800 300 48 14,71746   ,import
 8 800 988 68 32,оплата,import
79837114765,оплата,ok
79422449697,   15505   ,test
8 925 536 96 22,оплата,import
 8 800 609 31 76,   30942,error
8 941 363 58 83,N/A,test
 8 800 182 21 50,   13565   ,manual
+7 978  5175842,N/A,error
 8 800 172 13 58,15570   ,manual
 8 800 884 50 37,89943   ,import
+7 929  4979864,сумма,test
 8 800 739 70 53,68135   ,ok
8 972 849 86 47,сумма,ok
8 974 949 59 21,оплата,error
 8 800 451 54 37,N/A,error
 8 800 855 69 13,оплата,ok
79734305691,сумма,error
79117186788,N/A,test
79602710410,оплата,manual
  89546089807 ,N/A,error
79468320942,сумма,ok
 8 800 369 92 78,оплата,ok
 8 800 453 32 64,оплата,import
  89273143776 ,N/A,ok
79570980331,   25286   ,error
  89489073667 ,N/A,error
79677070055,сумма,import
+7 940  7093047,N/A,ok
8 994 741 17 66,N/A,error
 8 800 576 98 59,оплата,import
+7 967  6253059,   21117   ,test
79955459623,   40652,manual
 8 800 852 26 65,   98044,ok
79880779447,96609   ,import
  89056597751 ,   22379,manual
8 989 619 50 28,оплата,import
8 981 667 45 96,   9320,test
 8 800 930 69 31,N/A,manual
+7 912  2097831,   38581   ,manual
79845525911,   88258,manual
  89715329346 ,   22603   ,import
+7 998  2942307,сумма,error
  89778775046 ,оплата,ok
+7 987  7809518,41913   ,manual
  89797776426 ,оплата,error
  89362118661 ,   5067   ,error
  89607283289 ,85521   ,error
  89295656385 ,   49237   ,manual
  89624786610 ,N/A,import
+7 988  6145809,27714   ,error
+7 982  2887067,84402   ,manual
79249466810,сумма,error
8 950 444 82 64,N/A,import
+7 945  5293499,сумма,manual
  89280469409 ,оплата,manual
+7 977  9425062,сумма,error
+7 924  1030348,   6708,ok
 8 800 736 74 36,   13504   ,import
 8 800 557 99 98,   26781   ,manual
79899250875,N/A,manual
8 966 807 18 68,сумма,error
  89890071765 ,сумма,error
 8 800 466 49 77,9222   ,test
79708499248,N/A,manual
+7 943  8030558,сумма,ok
  89650313456 ,35627   ,manual
8 977 217 19 33,   9072,manual
 8 800 816 11 72,   25832   ,test
  89609323441 ,оплата,error
  89960175267 ,N/A,import
 8 800 116 28 38,   69259,manual
  89853004514 ,оплата,error
79998839425,N/A,import
  89793732695 ,N/A,import
8 919 395 27 55,465   ,test
 8 800 427 93 51,оплата,manual
 8 800 721 87 99,   10934,test
 8 800 389 14 28,   41443   ,test
79138680294,   99460,error
79323777782,   74489,test
79455208166,   38072   ,manual
79447987898,98068   ,test
79557638997,71936   ,test
  89148396119 ,оплата,test
 8 800 936 16 33,   21437,import
  89838472766 ,оплата,manual
79786329691,оплата,error
  89524572228 ,45685   ,import
+7 925  1378178,оплата,manual
  89145648721 ,оплата,test
+7 934  4663178,   33906   ,manual
+7 966  5694955,8147   ,manual
8 914 486 68 19,52660   ,ok
  89502795168 ,N/A,manual
  89132165435 ,   52093,test
+7 970  9410722,   26544   ,ok
+7 937  4381048,оплата,ok
  89824135133 ,   95817,manual
+7 970  2439303,N/A,ok
8 959 630 18 79,84647   ,manual
8 975 836 15 11,   49234   ,test
  89834396621 ,   4295,manual
  89646639848 ,N/A,ok
  89676175068 ,сумма,error
8 955 125 61 61,2969   ,error
  89336139934 ,   86983,manual
79465171005,   43902   ,error
79626382023,53353   ,import
8 912 998 75 14,27621   ,ok
  89997113940 ,   67777,error
8 935 302 96 45,оплата,import
8 955 708 27 93,N/A,ok
79378642376,   48820,error
  89129034463 ,   47827   ,error
8 926 777 29 53,оплата,test
8 918 222 48 95,   15194   ,manual
8 968 459 90 92,82250   ,manual
+7 978  3238000,N/A,manual
+7 933  5698421,N/A,ok
  89995996735 ,   52931,import
 8 800 608 94 20,   36902   ,ok
+7 988  3301588,21899   ,test
  89047878781 ,   30913   ,manual
  89381488987 ,63310   ,test
79442244955,   25724,import
+7 967  9104398,оплата,ok
79676925292,   12777,import
 8 800 750 24 21,сумма,manual
8 974 147 14 25,сумма,ok
8 935 379 59 91,   255,test
  89233687186 ,сумма,error
+7 963  7620434,оплата,error
+7 937  1324535,   7273,ok
  89198718395 ,   55509,test
79941137520,   33147   ,ok
79804938049,   30598   ,manual
+7 981  6500400,   26342   ,error
 8 800 896 55 91,сумма,ok
  89001246484 ,   29818,manual
+7 984  3303471,сумма,import
  89058168799 ,   2580   ,manual
8 919 381 75 94,сумма,error
 8 800 955 34 73,сумма,import
  89853902437 ,   2529   ,ok
  89862791776 ,   21304   ,import
 8 800 639 45 87,   81300,test
 8 800 982 59 79,64072   ,error
  89795684186 ,сумма,ok
  89740872251 ,   37855   ,error
 8 800 181 42 90,66556   ,import
+7 919  9493235,81881   ,error
8 962 384 41 90,N/A,ok
79829957895,58889   ,import
+7 991  4988841,сумма,manual
 8 800 695 82 80,N/A,manual
  89376240746 ,56264   ,manual
  89075904702 ,   46205,error
+7 939  6641884,15565   ,manual
+7 933  6152599,оплата,ok
8 952 283 95 77,   15658   ,error
8 951 209 39 55,   9573,test
 8 800 145 31 59,41093   ,manual
+7 956  7285128,35436   ,manual
79724865150,   25429   ,manual
  89196438255 ,N/A,import
8 917 752 44 66,оплата,import
+7 927  7226816,сумма,test
  89538559841 ,сумма,test
8 950 235 79 63,сумма,error
79348638970,N/A,ok
79593519938,   40015   ,manual
79630375016,N/A,import
 8 800 260 26 95,N/A,import
79216668955,   14845,error
8 989 652 93 47,N/A,error
 8 800 457 22 16,   81615,test
+7 913  9985468,94359   ,ok
  89856769730 ,   37375,test
79997385403,оплата,ok
+7 986  2123496,   49026   ,manual
+7 932  4681962,   17383   ,manual
+7 991  6996607,N/A,ok
+7 910  3423944,59637   ,test
 8 800 344 45 13,N/A,test
+7 947  5837546,сумма,import
79244814725,   64616,ok
+7 915  4627315,сумма,error
  89925100834 ,оплата,ok
 8 800 986 63 76,оплата,ok
  89684406575 ,   48865   ,error
+7 910  9072499,   97634,manual
+7 936  9055892,   68732,error
 8 800 748 97 29,оплата,manual
8 964 139 81 66,   82563,manual
8 923 662 63 32,оплата,import
8 944 304 90 51,   50494,test
79741716783,   95590,ok
8 925 149 78 29,сумма,manual
8 992 326 20 50,сумма,ok
79788729102,сумма,test
8 942 490 48 77,49723   ,error
79311584019,оплата,manual
  89072632169 ,сумма,error
8 973 398 57 35,оплата,manual
79304386205,   38934,test
 8 800 496 16 60,N/A,manual
8 933 782 24 57,   8653,manual
79150281696,   56282,ok
8 958 672 55 75,   14354,error
79736216292,   52643,import
8 968 551 21 28,N/A,ok
 8 800 721 72 12,N/A,manual
8 934 210 39 32,   5182   ,ok
+7 969  2610397,   95560,import
 8 800 139 73 20,   16486,test
 8 800 283 91 21,сумма,test
79691749006,22388   ,ok
+7 990  8842801,N/A,import
 8 800 957 35 45,N/A,import
  89154731459 ,N/A,manual
  89039467846 ,N/A,test
+7 983  7121274,   34119   ,test
  89907384299 ,N/A,manual
  89042829398 ,17470   ,test
+7 926  1042139,оплата,test
 8 800 652 18 79,   18065,test
 8 800 659 41 74,   21531   ,manual
79692930051,оплата,import
8 989 651 98 11,оплата,error
 8 800 553 31 13,N/A,manual
 8 800 861 33 60,сумма,error
8 987 328 99 27,N/A,import
  89873492939 ,N/A,ok
  89922313656 ,   14797   ,ok
  89059074264 ,   71525,ok
 8 800 227 32 62,оплата,ok
79668496808,сумма,import
  89054923925 ,   31182   ,manual
79742328395,8151   ,ok
8 984 223 70 45,N/A,manual
8 997 224 65 76,   98514,manual
 8 800 597 45 11,   43558,import
8 976 634 23 82,N/A,error
8 977 796 97 56,оплата,ok
79566229215,сумма,error
 8 800 792 43 42,N/A,error
79164997736,сумма,test
8 917 190 82 32,N/A,test
+7 951  4321321,96459   ,import
  89956903548 ,5295   ,error
8 910 161 46 42,   44807,manual
79534991008,   35434   ,error
79234068692,   12886,ok
79927867622,   17301   ,error
79583935930,сумма,test
  89914418990 ,44708   ,error
 8 800 208 74 35,N/A,import
  89058329800 ,N/A,test
  89127589224 ,   23493,manual
8 980 194 32 10,   30177   ,manual
+7 922  1900404,59366   ,import
+7 972  7578983,   44691   ,ok
+7 916  7359108,оплата,error
79173118243,   2480,import
8 936 320 41 58,N/A,error
79244137696,44093   ,manual
  89910060807 ,75687   ,ok
+7 955  8329583,оплата,error
+7 967  3451642,   76548,ok
8 969 512 76 62,N/A,test
  89521247430 ,оплата,error
79881450761,сумма,ok
79939909465,47932   ,ok
8 968 415 42 28,   12881   ,manual
  89528728952 ,оплата,import
79967535312,   13942   ,error
  89208054321 ,   17577   ,test
79370263862,оплата,test
 8 800 444 83 23,76667   ,error
8 953 789 49 87,оплата,manual
  89410630200 ,   23721   ,import
8 912 985 33 84,   16506,error
  89753925557 ,44006   ,error
  89114376370 ,   75945,manual
+7 969  6666728,   19143   ,error
8 998 184 39 39,сумма,test
+7 970  6910278,оплата,manual
  89444585922 ,N/A,ok
79854314138,оплата,ok
+7 921  7982292,сумма,error
8 963 478 45 44,N/A,import
79226307063,   21706   ,test
 8 800 659 14 96,оплата,manual
8 938 925 87 56,31728   ,manual
79730114086,N/A,error
79344094473,12361   ,manual
79816277056,   21949   ,import
 8 800 463 78 19,   46972   ,ok
+7 918  8508131,N/A,manual
79777674078,   56804,manual
  89740800355 ,сумма,test
  89121147135 ,   84153,manual
8 972 566 34 17,   19866,manual
+7 930  6730489,N/A,manual
  89782402161 ,N/A,ok
  89203446393 ,сумма,test
 8 800 615 45 42,   4161   ,manual
8 950 606 79 99,сумма,manual
 8 800 745 51 22,оплата,manual
8 939 536 71 92,N/A,error
+7 948  8732795,   12908   ,test
+7 959  3031027,оплата,manual
+7 940  7975948,N/A,error
 8 800 804 58 39,   45466   ,test
+7 998  3797854,34151   ,test
+7 982  5670160,N/A,test
+7 959  1879524,64759   ,manual
+7 949  5642081,   59171,manual
+7 982  3489445,сумма,test
79909736182,   90671,test
79282222115,N/A,manual
  89150944820 ,оплата,manual
79308130959,8196   ,manual
79166504680,сумма,ok
79251695320,N/A,manual
8 944 170 50 60,N/A,error
8 948 185 94 40,   1992,error
8 916 935 41 86,31151   ,ok
 8 800 666 37 19,   21282   ,test
8 918 211 23 71,оплата,import
79236587217,48078   ,test
 8 800 348 86 39,N/A,manual
 8 800 573 47 62,   45998   ,import
8 966 624 50 56,сумма,ok
 8 800 889 90 53,N/A,import
 8 800 480 86 16,сумма,test
  89394649393 ,   34018   ,test
+7 980  9575276,оплата,import
  89921945308 ,оплата,error
8 973 317 65 67,   3776   ,ok
8 984 129 96 69,   20379   ,error
  89365734646 ,N/A,test
8 977 786 55 87,   13378,import
+7 935  5378851,   70315,ok
8 998 939 70 40,N/A,error
8 910 481 65 23,сумма,test
 8 800 443 22 86,сумма,test
8 965 477 69 84,оплата,ok
 8 800 576 68 24,   43643   ,ok
 8 800 642 83 99,   89751,ok
+7 922  9724018,оплата,error
79262573305,   39415   ,manual
+7 917  9248097,сумма,ok
79883669914,оплата,import
79553981502,84493   ,ok
 8 800 508 72 53,77215   ,error
+7 973  7081361,   49947   ,test
 8 800 106 45 90,сумма,error
  89712909547 ,сумма,test
+7 933  7503006,сумма,ok
79172782191,   17938   ,error
  89705275493 ,сумма,manual
8 927 792 25 11,N/A,ok
 8 800 798 50 64,оплата,ok
  89689461399 ,   83081,import
  89506422058 ,   55343,test
  89122254926 ,   3165   ,import
 8 800 989 91 79,55440   ,manual
79495968542,сумма,ok
  89764393483 ,N/A,manual
+7 967  9969468,   44477   ,test
 8 800 973 97 31,   49528   ,test
79180094701,21607   ,test
8 914 283 76 97,   15698   ,error
 8 800 661 19 40,оплата,error
  89906219134 ,   8778   ,error
 8 800 871 29 86,   37711,error
+7 944  6286663,сумма,error
 8 800 573 10 51,N/A,test
8 974 978 48 15,50947   ,error
 8 800 754 51 42,   24295,test
+7 959  6743236,44404   ,ok
8 967 903 76 61,14827   ,manual
+7 972  3506795,сумма,test
 8 800 999 95 41,57176   ,import
79199429548,сумма,error
 8 800 915 47 77,N/A,error
+7 939  9845948,   34669   ,test
 8 800 767 18 48,   9433,ok
+7 974  9681651,66477   ,import
79475244628,N/A,test
+7 997  6342629,N/A,error
8 933 692 40 25,сумма,error
79423003526,82236   ,test
 8 800 645 48 85,N/A,ok
  89494614545 ,   35460,test
79358317794,   2941,manual
8 922 969 19 88,оплата,test
  89619131592 ,N/A,manual
79364774740,   86411,test
 8 800 780 21 88,N/A,error
+7 926  6038338,   10853   ,test
+7 920  7169447,сумма,test
+7 954  4064273,   29081   ,import
  89792124279 ,   53879,error
8 912 709 27 72,N/A,error
  89201637371 ,N/A,import
+7 914  7729455,9796   ,import
+7 981  6229693,сумма,test
8 935 572 12 23,N/A,error
  89877852562 ,   17134   ,import
8 911 917 31 74,N/A,test
 8 800 858 15 25,82672   ,error
+7 946  8888193,N/A,manual
  89771387304 ,47675   ,test
  89116768494 ,   65985,error
 8 800 100 57 63,оплата,ok
  89559353650 ,78426   ,ok
  89613299330 ,сумма,error
 8 800 369 34 73,оплата,test
  89059438398 ,   8704,ok
+7 912  1665979,   20539   ,test
  89781865998 ,   12230,error
79210449915,сумма,error
79690503292,сумма,error
 8 800 771 57 89,N/A,ok
  89741580831 ,   46781   ,test
+7 915  9625929,   12221   ,manual
 8 800 562 14 82,оплата,import
 8 800 711 39 70,   90423,ok
+7 925  3135018,65615   ,import
  89189602912 ,   29373,ok
79590644188,N/A,error
79766126153,16735   ,import
79115854989,   73060,ok
8 971 495 48 47,   37471   ,error
  89574841593 ,   81638,error
  89311410025 ,   48363   ,test
 8 800 869 22 35,оплата,manual
8 959 195 21 94,   13485   ,ok
8 922 284 43 48,   21713,ok
79410376697,сумма,manual
8 918 981 39 71,   73010,error
8 943 673 21 19,   7513   ,error
8 942 211 88 88,N/A,error
  89951394508 ,44017   ,error
79581643931,оплата,ok
79330491072,   62116,error
8 996 880 66 42,оплата,manual
79476751924,N/A,import
  89071009637 ,N/A,ok
+7 911  2832959,   3066   ,ok
79705541873,оплата,ok
79360878973,27392   ,test
8 957 918 81 46,   95367,test
+7 971  6414067,N/A,test
  89747413733 ,N/A,ok
79840484570,оплата,test
8 954 949 89 82,   19707   ,manual
79917064634,   74554,import
 8 800 201 78 84,сумма,ok
 8 800 879 67 96,оплата,ok
 8 800 466 82 14,оплата,ok
79147459839,   58425,error
79502285797,сумма,ok
8 975 976 66 96,   40782   ,ok
 8 800 453 38 96,   53081,import
8 943 381 60 29,   26503,manual
 8 800 775 48 29,сумма,test
 8 800 565 74 63,37990   ,error
 8 800 525 31 50,оплата,manual
+7 980  7685294,оплата,manual
8 989 445 32 21,сумма,ok
  89174765264 ,78884   ,manual
+7 985  9408750,   23715   ,import
79532541035,N/A,test
+7 987  4295114,сумма,test
+7 984  2585886,   26838   ,test
+7 979  2993132,   2581   ,test
 8 800 135 55 61,4650   ,manual
8 973 291 44 48,N/A,error
  89259140695 ,   95985,import
79850382045,   10605   ,manual
 8 800 907 65 26,оплата,import
79470527045,29198   ,manual
8 994 701 85 21,76054   ,import
79485635278,N/A,manual
8 916 790 40 68,N/A,error
  89781204740 ,оплата,ok
  89906849232 ,53759   ,manual
+7 960  9739376,   98320,manual
79352491467,N/A,import
79390855437,оплата,test
79862864709,   44119,manual
8 965 516 65 28,оплата,error
 8 800 556 69 57,   92905,error
  89457061886 ,   7112,test
+7 930  8541891,   14870   ,test
79646864389,оплата,ok
 8 800 262 50 41,N/A,error
79490151531,N/A,import
79257459616,73368   ,test
79753128663,оплата,test
+7 992  6484409,   20211,test
+7 944  3215123,сумма,import
79597267030,   59817,ok
8 973 205 98 56,   31407   ,manual
79370641377,оплата,test
+7 949  9578856,оплата,manual
79284542288,N/A,manual
 8 800 218 36 63,   41874   ,manual
8 992 335 45 22,70117   ,manual
8 965 770 93 79,48896   ,import
8 978 805 28 38,75839   ,import
  89870741841 ,N/A,manual
79174567631,оплата,import
+7 917  9636750,   11497,ok
 8 800 857 99 26,   15591,error
 8 800 718 63 39,   14807   ,error
 8 800 741 94 82,   23705   ,error
  89616193390 ,   14494   ,ok
 8 800 406 53 20,13334   ,ok
  89817356383 ,60158   ,manual
79422622323,сумма,ok
  89588635477 ,оплата,manual
79918538840,оплата,manual
 8 800 840 53 27,оплата,test
79119819197,оплата,ok
  89789930667 ,   45053,import
 8 800 749 80 93,сумма,manual
79685196498,оплата,test
8 999 594 74 98,сумма,import
8 929 374 39 19,   7828   ,import
  89427698238 ,оплата,import
79674300766,74737   ,ok
+7 913  3923310,   47494   ,import
+7 948  3127117,   34124,import
  89258198803 ,   23725   ,error
+7 988  5632670,14917   ,test
8 985 226 96 48,сумма,error
79534070827,   1603   ,manual
79308915247,сумма,import
+7 986  3972535,сумма,import
79392828905,оплата,error
8 999 730 87 70,   834,test
+7 967  7308162,   63684,manual
8 942 953 95 50,23545   ,test
+7 940  2312753,   36279,import
8 919 263 10 52,87251   ,manual
 8 800 859 76 84,   93590,test
+7 969  3502428,   46556   ,test
8 948 918 76 25,сумма,import
 8 800 847 96 23,   26862   ,import
+7 922  8012252,сумма,test
 8 800 162 35 92,сумма,error
+7 915  3934774,9852   ,ok
8 910 177 48 68,   29187,manual
+7 979  4445527,оплата,test
  89082340219 ,   43253,error
8 976 858 94 78,   49657,ok
  89146262223 ,   26160   ,test
+7 986  6048516,N/A,error
8 915 808 17 72,   39859   ,test
79507748767,35570   ,ok
  89101964091 ,N/A,error
 8 800 516 46 61,   35686   ,ok
+7 991  5840368,оплата,error
79968209534,   20593   ,manual
  89955203847 ,85556   ,import
+7 960  3283720,оплата,manual
79745711792,сумма,error
 8 800 755 18 72,N/A,ok
+7 963  4254119,оплата,manual
79889858434,13718   ,import
  89695014641 ,48028   ,error
8 980 440 48 85,   73682,test
  89282382394 ,сумма,manual
79847538334,оплата,import
  89761221732 ,оплата,manual
8 956 677 69 95,   44224   ,import
 8 800 754 82 94,78587   ,ok
  89026410939 ,сумма,error
 8 800 703 56 18,N/A,error
8 914 737 78 40,49345   ,test
+7 987  2833764,55187   ,error
 8 800 704 74 36,89493   ,import
79141055196,оплата,error
 8 800 151 18 65,12758   ,error
  89528471557 ,N/A,ok
8 910 169 34 56,N/A,ok
 8 800 550 75 33,   81777,test
+7 947  5818327,сумма,error
  89796453482 ,34820   ,ok
 8 800 831 36 33,   41071   ,test
 8 800 940 14 13,оплата,test
8 926 180 62 60,N/A,manual
 8 800 419 41 52,оплата,test
 8 800 698 59 92,86034   ,manual
  89285509146 ,   4128,ok
+7 967  8717215,оплата,error
+7 993  2264047,68922   ,manual
  89617277210 ,   35199,import
79722301260,   67879,manual
8 916 377 58 49,оплата,import
8 997 524 15 27,оплата,test
79436436722,   14106,error
+7 997  3422062,   30647   ,test
79154527385,N/A,import
+7 942  1351370,   4913   ,test
  89875977265 ,N/A,ok
+7 959  9785704,N/A,import
+7 982  4003047,   27452,error
8 916 488 38 87,85187   ,ok
79945594536,N/A,manual
  89845278474 ,N/A,manual
 8 800 291 99 84,сумма,manual
+7 912  4111065,   9739   ,import
 8 800 526 34 27,оплата,import
  89184964083 ,   33007   ,import
8 911 812 27 19,N/A,ok
 8 800 654 22 80,82380   ,manual
 8 800 931 32 11,   23928   ,import
79819212519,   44315   ,error
  89205923102 ,N/A,import
8 916 299 63 74,сумма,test
8 952 631 67 32,80827   ,ok
 8 800 927 85 17,   70407,error
8 924 197 95 81,сумма,ok
8 931 192 95 72,сумма,import
79324745175,оплата,error
 8 800 567 74 81,   20004   ,test
8 918 892 35 60,сумма,manual
  89728225907 ,сумма,test
8 997 710 75 75,N/A,error
+7 947  3961118,N/A,ok
  89195908883 ,N/A,ok
  89107891030 ,сумма,import
+7 962  2848231,80009   ,test
8 958 541 74 40,   31954   ,import
8 986 464 60 27,N/A,test
  89276225538 ,   2490   ,import
+7 969  7979866,   36639,test
79234549199,сумма,error
79930726980,сумма,test
+7 959  5355064,N/A,import
 8 800 508 85 36,N/A,error
79858921337,   79989,error
 8 800 869 47 81,56754   ,ok
  89242933774 ,   31266   ,ok
8 934 452 33 75,   16686   ,ok
+7 944  4447665,   15909   ,error
8 990 569 31 99,оплата,ok
 8 800 201 46 70,   59713,test
8 964 886 29 22,   73967,ok
 8 800 329 58 99,   37836   ,import
79993342655,сумма,import
8 934 203 11 86,оплата,import
+7 919  4531096,   23915   ,error
 8 800 628 70 14,N/A,manual
8 981 662 89 34,N/A,ok
 8 800 298 96 83,   18525   ,error
 8 800 356 41 45,сумма,test
8 999 919 49 68,800   ,manual
  89966960224 ,   24741,error
79679538198,   24462   ,manual
  89697580544 ,оплата,ok
 8 800 169 34 58,сумма,ok
  89950385582 ,сумма,ok
79800851750,сумма,error
79100308963,54515   ,manual
 8 800 295 74 31,   22733   ,manual
 8 800 257 55 48,   23184,manual
+7 999  5431759,32372   ,ok
8 950 805 24 80,N/A,import
+7 976  9026789,N/A,test
  89286050486 ,сумма,manual
+7 976  9786933,   38328   ,manual
+7 925  3292252,   84781,manual
+7 963  6660616,N/A,test
79913161705,оплата,import
79994085517,оплата,test
+7 932  6166651,N/A,import
  89236396649 ,49426   ,test
+7 945  8325815,   83256,ok
 8 800 593 61 67,сумма,manual
  89444298374 ,   18281   ,test
 8 800 840 40 88,оплата,test
+7 934  5875420,оплата,manual
79457428247,   39853,ok
 8 800 978 49 92,   24734   ,manual
  89112394972 ,   33565   ,manual
79358457899,53092   ,ok
8 934 311 24 77,оплата,error
+7 991  4573942,N/A,error
  89943945724 ,   4262   ,manual
 8 800 675 43 65,оплата,error
 8 800 329 48 12,сумма,test
79983663416,47717   ,manual
79987323824,N/A,import
+7 965  2540672,   47876   ,import
 8 800 818 53 77,   86843,import
8 910 917 11 68,сумма,error
79733206023,   85378,import
79905083932,   14205,test
79595927152,   45799   ,ok
8 952 643 89 23,   70856,ok
  89756162700 ,   43709   ,error
79800576723,   51172,ok
  89637607122 ,98613   ,ok
 8 800 331 19 28,   26567   ,import
+7 990  7950557,оплата,import
+7 994  8306852,   69273,error
